job_id,job_type,team,priority,region,submit_time,earliest_start_time,deadline,runtime_hours,power_kw,deferrable,container_image,cpu_request,memory_request,carbon_budget_kg
GS-JOB-000335,ETL,data-engineering,HIGH,US-CA,2026-04-19T08:45:00+00:00,2026-04-19T08:45:00+00:00,2026-04-20T00:22:00+00:00,3.62,7.8,TRUE,greenshift/sample-workload:latest,1000m,2Gi,22.67
GS-JOB-000336,DATA_PROCESSING,operations,MEDIUM,US-NY,2026-04-19T08:45:00+00:00,2026-04-19T08:45:00+00:00,2026-04-20T17:41:00+00:00,0.93,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.89
GS-JOB-000337,REPORT_GENERATION,operations,MEDIUM,US-TX,2026-04-19T09:15:00+00:00,2026-04-19T09:15:00+00:00,2026-04-19T11:21:00+00:00,2.1,5.2,FALSE,greenshift/sample-workload:latest,500m,1Gi,13.14
GS-JOB-000338,DATA_PROCESSING,ml-platform,MEDIUM,SE,2026-04-19T10:00:00+00:00,2026-04-19T10:00:00+00:00,2026-04-20T06:37:00+00:00,1.28,3.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.32
GS-JOB-000339,ETL,data-engineering,MEDIUM,AU-SA-Large,2026-04-19T10:15:00+00:00,2026-04-19T10:15:00+00:00,2026-04-21T05:23:00+00:00,3.13,6.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,27.78
GS-JOB-000340,REPORT_GENERATION,finance,MEDIUM,AU-SA-Small,2026-04-19T11:00:00+00:00,2026-04-19T11:00:00+00:00,2026-04-19T17:39:00+00:00,1.62,1.9,TRUE,greenshift/sample-workload:latest,250m,256Mi,3.68
GS-JOB-000341,ETL,data-engineering,LOW,IN-TG,2026-04-19T11:15:00+00:00,2026-04-19T11:15:00+00:00,2026-04-20T01:13:00+00:00,1.53,7.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,10.69
GS-JOB-000342,ETL,finance,HIGH,IN-GJ,2026-04-19T13:30:00+00:00,2026-04-19T13:30:00+00:00,2026-04-19T14:37:48+00:00,1.13,3.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,5.34
GS-JOB-000343,DATA_PROCESSING,operations,MEDIUM,IN-WB,2026-04-19T13:30:00+00:00,2026-04-19T13:30:00+00:00,2026-04-19T14:52:00+00:00,0.45,2.7,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.57
GS-JOB-000344,ETL,data-engineering,HIGH,IN-PB,2026-04-19T14:15:00+00:00,2026-04-19T14:15:00+00:00,2026-04-19T21:09:00+00:00,3.52,7.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,21.67
GS-JOB-000345,BACKUP,operations,MEDIUM,US-CA,2026-04-19T15:15:00+00:00,2026-04-19T15:15:00+00:00,2026-04-19T21:57:00+00:00,1.13,3.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.67
GS-JOB-000346,DATA_PROCESSING,analytics,HIGH,US-NY,2026-04-19T15:30:00+00:00,2026-04-19T15:30:00+00:00,2026-04-19T16:10:12+00:00,0.67,2.5,FALSE,greenshift/sample-workload:latest,250m,512Mi,2.43
GS-JOB-000347,BACKUP,operations,MEDIUM,US-TX,2026-04-19T15:45:00+00:00,2026-04-19T15:45:00+00:00,2026-04-19T23:56:00+00:00,0.85,4.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,4.91
GS-JOB-000348,DATA_PROCESSING,analytics,MEDIUM,SE,2026-04-19T16:30:00+00:00,2026-04-19T16:30:00+00:00,2026-04-20T18:56:00+00:00,0.38,2.1,TRUE,greenshift/sample-workload:latest,250m,512Mi,0.63
GS-JOB-000349,ETL,data-engineering,MEDIUM,AU-SA-Large,2026-04-19T19:15:00+00:00,2026-04-19T19:15:00+00:00,2026-04-21T01:56:00+00:00,1.35,5.8,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.63
GS-JOB-000350,ETL,data-engineering,MEDIUM,AU-SA-Small,2026-04-19T21:30:00+00:00,2026-04-19T21:30:00+00:00,2026-04-20T15:43:00+00:00,2.33,3.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.87
GS-JOB-000351,ETL,data-engineering,MEDIUM,IN-TG,2026-04-19T21:30:00+00:00,2026-04-19T21:30:00+00:00,2026-04-20T05:35:00+00:00,3.82,6.8,TRUE,greenshift/sample-workload:latest,1000m,2Gi,33.34
GS-JOB-000352,BACKUP,finance,HIGH,IN-GJ,2026-04-19T21:30:00+00:00,2026-04-19T21:30:00+00:00,2026-04-19T22:47:00+00:00,0.73,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.34
GS-JOB-000353,ML_TRAINING,ml-platform,CRITICAL,IN-WB,2026-04-20T01:15:00+00:00,2026-04-20T01:15:00+00:00,2026-04-20T08:10:12+00:00,6.92,23.7,FALSE,greenshift/sample-workload:latest,2000m,4Gi,231.12
GS-JOB-000354,ETL,data-engineering,MEDIUM,IN-PB,2026-04-20T04:30:00+00:00,2026-04-20T04:30:00+00:00,2026-04-20T07:09:00+00:00,1.05,7.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,8.99
GS-JOB-000355,BACKUP,operations,MEDIUM,US-CA,2026-04-20T07:15:00+00:00,2026-04-20T07:15:00+00:00,2026-04-20T13:41:00+00:00,2.57,2.5,TRUE,greenshift/sample-workload:latest,250m,512Mi,5.62
GS-JOB-000356,ETL,data-engineering,MEDIUM,US-NY,2026-04-20T07:15:00+00:00,2026-04-20T07:15:00+00:00,2026-04-20T19:32:00+00:00,1.83,5.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,11.81
GS-JOB-000357,IMAGE_PROCESSING,analytics,HIGH,US-TX,2026-04-20T07:30:00+00:00,2026-04-20T07:30:00+00:00,2026-04-20T16:38:00+00:00,2.23,10.2,TRUE,greenshift/sample-workload:latest,1000m,2Gi,18.84
GS-JOB-000358,BACKUP,operations,LOW,SE,2026-04-20T07:45:00+00:00,2026-04-20T07:45:00+00:00,2026-04-22T06:05:00+00:00,2.87,4.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,14.67
GS-JOB-000359,ANALYTICS,ml-platform,HIGH,AU-SA-Large,2026-04-20T08:30:00+00:00,2026-04-20T08:30:00+00:00,2026-04-20T09:22:48+00:00,0.88,4.4,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.73
GS-JOB-000360,DATA_PROCESSING,operations,MEDIUM,AU-SA-Small,2026-04-20T09:15:00+00:00,2026-04-20T09:15:00+00:00,2026-04-20T22:18:00+00:00,0.97,3.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,4.26
GS-JOB-000361,ANALYTICS,data-engineering,LOW,IN-TG,2026-04-20T11:30:00+00:00,2026-04-20T11:30:00+00:00,2026-04-20T12:10:12+00:00,0.67,4.9,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.99
GS-JOB-000362,REPORT_GENERATION,finance,HIGH,IN-GJ,2026-04-20T11:45:00+00:00,2026-04-20T11:45:00+00:00,2026-04-20T13:27:00+00:00,0.6,2.3,TRUE,greenshift/sample-workload:latest,250m,256Mi,1.37
GS-JOB-000363,IMAGE_PROCESSING,ml-platform,HIGH,IN-WB,2026-04-20T12:15:00+00:00,2026-04-20T12:15:00+00:00,2026-04-20T22:49:00+00:00,4.55,15.1,TRUE,greenshift/sample-workload:latest,2000m,4Gi,67.51
GS-JOB-000364,BACKUP,data-engineering,MEDIUM,IN-PB,2026-04-20T13:15:00+00:00,2026-04-20T13:15:00+00:00,2026-04-20T16:18:00+00:00,1.98,4.2,TRUE,greenshift/sample-workload:latest,500m,1Gi,9.32
GS-JOB-000365,BACKUP,operations,LOW,US-CA,2026-04-20T15:45:00+00:00,2026-04-20T15:45:00+00:00,2026-04-21T15:53:00+00:00,1.32,3.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.38
GS-JOB-000366,ANALYTICS,ml-platform,MEDIUM,US-NY,2026-04-20T16:15:00+00:00,2026-04-20T16:15:00+00:00,2026-04-20T16:34:12+00:00,0.32,4.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,1.57
GS-JOB-000367,ETL,data-engineering,MEDIUM,US-TX,2026-04-20T16:30:00+00:00,2026-04-20T16:30:00+00:00,2026-04-20T19:09:00+00:00,1.17,2.7,TRUE,greenshift/sample-workload:latest,250m,512Mi,3.96
GS-JOB-000368,ETL,data-engineering,LOW,SE,2026-04-20T17:00:00+00:00,2026-04-20T17:00:00+00:00,2026-04-20T20:02:00+00:00,1.25,5.2,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.61
GS-JOB-000369,DATA_PROCESSING,operations,HIGH,AU-SA-Large,2026-04-20T17:15:00+00:00,2026-04-20T17:15:00+00:00,2026-04-20T18:34:12+00:00,1.32,3.0,FALSE,greenshift/sample-workload:latest,500m,1Gi,6.35
GS-JOB-000370,BACKUP,operations,HIGH,AU-SA-Small,2026-04-20T18:00:00+00:00,2026-04-20T18:00:00+00:00,2026-04-20T19:39:00+00:00,1.65,3.7,FALSE,greenshift/sample-workload:latest,500m,1Gi,9.16
GS-JOB-000371,DATA_PROCESSING,operations,MEDIUM,IN-TG,2026-04-20T20:00:00+00:00,2026-04-20T20:00:00+00:00,2026-04-20T23:48:00+00:00,0.55,1.8,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.29
GS-JOB-000372,ETL,ml-platform,MEDIUM,IN-GJ,2026-04-21T00:00:00+00:00,2026-04-21T00:00:00+00:00,2026-04-21T15:00:00+00:00,1.62,7.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,16.08
GS-JOB-000373,BACKUP,operations,HIGH,IN-WB,2026-04-21T07:00:00+00:00,2026-04-21T07:00:00+00:00,2026-04-21T09:10:12+00:00,2.17,4.7,FALSE,greenshift/sample-workload:latest,500m,1Gi,13.61
GS-JOB-000374,IMAGE_PROCESSING,data-engineering,HIGH,IN-PB,2026-04-21T07:15:00+00:00,2026-04-21T07:15:00+00:00,2026-04-21T17:00:00+00:00,5.35,15.4,TRUE,greenshift/sample-workload:latest,2000m,4Gi,96.32
GS-JOB-000375,BACKUP,operations,MEDIUM,US-CA,2026-04-21T08:45:00+00:00,2026-04-21T08:45:00+00:00,2026-04-21T13:16:00+00:00,0.92,4.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.33
GS-JOB-000376,REPORT_GENERATION,operations,LOW,US-NY,2026-04-21T09:00:00+00:00,2026-04-21T09:00:00+00:00,2026-04-21T16:30:00+00:00,1.55,2.8,TRUE,greenshift/sample-workload:latest,250m,256Mi,4.67
GS-JOB-000377,ETL,data-engineering,MEDIUM,US-TX,2026-04-21T09:45:00+00:00,2026-04-21T09:45:00+00:00,2026-04-21T16:46:00+00:00,3.98,7.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,35.25
GS-JOB-000378,ANALYTICS,ml-platform,MEDIUM,SE,2026-04-21T12:15:00+00:00,2026-04-21T12:15:00+00:00,2026-04-21T12:49:12+00:00,0.57,4.2,FALSE,greenshift/sample-workload:latest,500m,1Gi,3.74
GS-JOB-000379,ANALYTICS,ml-platform,MEDIUM,AU-SA-Large,2026-04-21T12:30:00+00:00,2026-04-21T12:30:00+00:00,2026-04-21T13:18:00+00:00,0.8,4.6,FALSE,greenshift/sample-workload:latest,500m,1Gi,6.07
GS-JOB-000380,ETL,finance,MEDIUM,AU-SA-Small,2026-04-21T13:00:00+00:00,2026-04-21T13:00:00+00:00,2026-04-22T00:41:00+00:00,3.85,9.9,TRUE,greenshift/sample-workload:latest,1000m,2Gi,44.69
GS-JOB-000381,ANALYTICS,finance,MEDIUM,IN-TG,2026-04-21T15:30:00+00:00,2026-04-21T15:30:00+00:00,2026-04-21T16:40:48+00:00,1.18,2.5,FALSE,greenshift/sample-workload:latest,250m,512Mi,3.72
GS-JOB-000382,REPORT_GENERATION,ml-platform,MEDIUM,IN-GJ,2026-04-21T16:45:00+00:00,2026-04-21T16:45:00+00:00,2026-04-21T19:40:00+00:00,1.63,1.7,TRUE,greenshift/sample-workload:latest,250m,256Mi,3.74
GS-JOB-000383,ANALYTICS,finance,LOW,IN-WB,2026-04-21T17:45:00+00:00,2026-04-21T17:45:00+00:00,2026-04-21T18:30:00+00:00,0.75,3.4,FALSE,greenshift/sample-workload:latest,500m,1Gi,3.86
GS-JOB-000384,DATA_PROCESSING,ml-platform,LOW,IN-PB,2026-04-21T18:00:00+00:00,2026-04-21T18:00:00+00:00,2026-04-22T09:26:00+00:00,0.6,3.5,TRUE,greenshift/sample-workload:latest,500m,1Gi,2.45
GS-JOB-000385,IMAGE_PROCESSING,analytics,MEDIUM,US-CA,2026-04-21T18:15:00+00:00,2026-04-21T18:15:00+00:00,2026-04-22T03:40:00+00:00,3.62,9.8,TRUE,greenshift/sample-workload:latest,1000m,2Gi,33.25
GS-JOB-000386,ANALYTICS,ml-platform,HIGH,US-NY,2026-04-21T19:30:00+00:00,2026-04-21T19:30:00+00:00,2026-04-21T20:12:00+00:00,0.7,2.4,FALSE,greenshift/sample-workload:latest,250m,512Mi,2.12
GS-JOB-000387,ANALYTICS,ml-platform,MEDIUM,US-TX,2026-04-21T20:00:00+00:00,2026-04-21T20:00:00+00:00,2026-04-21T20:24:00+00:00,0.4,4.2,FALSE,greenshift/sample-workload:latest,500m,1Gi,2.29
GS-JOB-000388,BACKUP,operations,LOW,SE,2026-04-21T21:00:00+00:00,2026-04-21T21:00:00+00:00,2026-04-22T07:38:00+00:00,2.48,4.7,TRUE,greenshift/sample-workload:latest,500m,1Gi,12.95
GS-JOB-000389,ETL,data-engineering,MEDIUM,AU-SA-Large,2026-04-21T23:15:00+00:00,2026-04-21T23:15:00+00:00,2026-04-21T23:49:12+00:00,0.57,2.1,FALSE,greenshift/sample-workload:latest,250m,512Mi,1.45
GS-JOB-000390,IMAGE_PROCESSING,analytics,MEDIUM,AU-SA-Small,2026-04-22T01:45:00+00:00,2026-04-22T01:45:00+00:00,2026-04-22T12:15:00+00:00,3.42,7.1,TRUE,greenshift/sample-workload:latest,1000m,2Gi,30.12
GS-JOB-000391,BACKUP,operations,HIGH,IN-TG,2026-04-22T02:00:00+00:00,2026-04-22T02:00:00+00:00,2026-04-22T03:04:48+00:00,1.08,5.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,7.46
GS-JOB-000392,REPORT_GENERATION,operations,MEDIUM,IN-GJ,2026-04-22T03:00:00+00:00,2026-04-22T03:00:00+00:00,2026-04-22T21:59:00+00:00,2.65,1.7,TRUE,greenshift/sample-workload:latest,250m,256Mi,6.02
GS-JOB-000393,ETL,data-engineering,HIGH,IN-WB,2026-04-22T04:15:00+00:00,2026-04-22T04:15:00+00:00,2026-04-22T18:21:00+00:00,2.1,6.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,12.68
GS-JOB-000394,ETL,data-engineering,HIGH,IN-PB,2026-04-22T09:30:00+00:00,2026-04-22T09:30:00+00:00,2026-04-22T11:02:00+00:00,0.52,3.2,TRUE,greenshift/sample-workload:latest,500m,1Gi,2.19
GS-JOB-000395,REPORT_GENERATION,finance,MEDIUM,US-CA,2026-04-22T11:15:00+00:00,2026-04-22T11:15:00+00:00,2026-04-23T03:45:00+00:00,1.22,4.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.02
GS-JOB-000396,ETL,analytics,LOW,US-NY,2026-04-22T13:00:00+00:00,2026-04-22T13:00:00+00:00,2026-04-23T13:30:00+00:00,2.65,8.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,19.97
GS-JOB-000397,DATA_PROCESSING,operations,MEDIUM,US-TX,2026-04-22T14:00:00+00:00,2026-04-22T14:00:00+00:00,2026-04-22T14:55:12+00:00,0.92,2.4,FALSE,greenshift/sample-workload:latest,250m,512Mi,3.39
GS-JOB-000398,REPORT_GENERATION,finance,MEDIUM,SE,2026-04-22T15:15:00+00:00,2026-04-22T15:15:00+00:00,2026-04-23T02:02:00+00:00,2.07,3.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.51
GS-JOB-000399,ETL,analytics,LOW,AU-SA-Large,2026-04-22T16:00:00+00:00,2026-04-22T16:00:00+00:00,2026-04-24T10:22:00+00:00,0.62,2.6,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.81
GS-JOB-000400,ETL,finance,MEDIUM,AU-SA-Small,2026-04-22T16:45:00+00:00,2026-04-22T16:45:00+00:00,2026-04-22T20:04:00+00:00,2.82,4.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,13.61
GS-JOB-000401,ETL,ml-platform,MEDIUM,IN-TG,2026-04-22T18:00:00+00:00,2026-04-22T18:00:00+00:00,2026-04-22T19:49:12+00:00,1.82,7.0,FALSE,greenshift/sample-workload:latest,1000m,2Gi,20.3
GS-JOB-000402,DATA_PROCESSING,operations,MEDIUM,IN-GJ,2026-04-22T18:15:00+00:00,2026-04-22T18:15:00+00:00,2026-04-23T22:01:00+00:00,1.42,3.6,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.23
GS-JOB-000403,DATA_PROCESSING,finance,HIGH,IN-WB,2026-04-22T18:45:00+00:00,2026-04-22T18:45:00+00:00,2026-04-23T05:55:00+00:00,0.5,2.3,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.13
GS-JOB-000404,REPORT_GENERATION,finance,HIGH,IN-PB,2026-04-22T20:00:00+00:00,2026-04-22T20:00:00+00:00,2026-04-23T00:16:00+00:00,1.38,3.1,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.11
GS-JOB-000405,ANALYTICS,operations,MEDIUM,US-CA,2026-04-22T21:00:00+00:00,2026-04-22T21:00:00+00:00,2026-04-22T21:46:48+00:00,0.78,4.7,FALSE,greenshift/sample-workload:latest,500m,1Gi,6.05
GS-JOB-000406,IMAGE_PROCESSING,finance,CRITICAL,US-NY,2026-04-22T23:00:00+00:00,2026-04-22T23:00:00+00:00,2026-04-23T04:16:12+00:00,5.27,17.0,FALSE,greenshift/sample-workload:latest,2000m,4Gi,134.7
GS-JOB-000407,ANALYTICS,finance,MEDIUM,US-TX,2026-04-23T05:30:00+00:00,2026-04-23T05:30:00+00:00,2026-04-23T06:25:48+00:00,0.93,3.0,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.37
GS-JOB-000408,ETL,data-engineering,LOW,SE,2026-04-23T08:30:00+00:00,2026-04-23T08:30:00+00:00,2026-04-23T12:01:48+00:00,3.53,3.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,17.57
GS-JOB-000409,IMAGE_PROCESSING,analytics,LOW,AU-SA-Large,2026-04-23T08:45:00+00:00,2026-04-23T08:45:00+00:00,2026-04-23T13:48:00+00:00,3.25,9.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,27.2
GS-JOB-000410,BACKUP,ml-platform,HIGH,AU-SA-Small,2026-04-23T09:15:00+00:00,2026-04-23T09:15:00+00:00,2026-04-23T14:30:00+00:00,1.47,4.9,TRUE,greenshift/sample-workload:latest,500m,1Gi,7.78
GS-JOB-000411,DATA_PROCESSING,finance,LOW,IN-TG,2026-04-23T10:15:00+00:00,2026-04-23T10:15:00+00:00,2026-04-23T12:55:00+00:00,1.0,1.8,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.41
GS-JOB-000412,REPORT_GENERATION,finance,MEDIUM,IN-GJ,2026-04-23T13:45:00+00:00,2026-04-23T13:45:00+00:00,2026-04-25T00:43:00+00:00,2.68,2.5,TRUE,greenshift/sample-workload:latest,250m,256Mi,7.91
GS-JOB-000413,DATA_PROCESSING,ml-platform,MEDIUM,IN-WB,2026-04-23T14:00:00+00:00,2026-04-23T14:00:00+00:00,2026-04-24T21:48:00+00:00,0.8,3.3,TRUE,greenshift/sample-workload:latest,500m,1Gi,3.53
GS-JOB-000414,BACKUP,finance,HIGH,IN-PB,2026-04-23T14:30:00+00:00,2026-04-23T14:30:00+00:00,2026-04-23T15:39:00+00:00,0.65,8.0,TRUE,greenshift/sample-workload:latest,1000m,2Gi,5.52
GS-JOB-000415,IMAGE_PROCESSING,analytics,MEDIUM,US-CA,2026-04-23T15:00:00+00:00,2026-04-23T15:00:00+00:00,2026-04-23T21:22:00+00:00,3.88,12.1,TRUE,greenshift/sample-workload:latest,2000m,4Gi,50.22
GS-JOB-000416,ANALYTICS,analytics,LOW,US-NY,2026-04-23T15:30:00+00:00,2026-04-23T15:30:00+00:00,2026-04-23T16:33:00+00:00,1.05,3.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,4.58
GS-JOB-000417,IMAGE_PROCESSING,analytics,MEDIUM,US-TX,2026-04-23T17:45:00+00:00,2026-04-23T17:45:00+00:00,2026-04-24T09:58:00+00:00,5.13,6.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,36.97
GS-JOB-000418,ETL,ml-platform,HIGH,SE,2026-04-23T21:00:00+00:00,2026-04-23T21:00:00+00:00,2026-04-24T03:40:00+00:00,1.6,7.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,12.66
GS-JOB-000419,BACKUP,operations,MEDIUM,AU-SA-Large,2026-04-23T21:30:00+00:00,2026-04-23T21:30:00+00:00,2026-04-25T04:38:00+00:00,2.43,7.3,TRUE,greenshift/sample-workload:latest,1000m,2Gi,18.95
GS-JOB-000420,REPORT_GENERATION,finance,MEDIUM,AU-SA-Small,2026-04-23T22:00:00+00:00,2026-04-23T22:00:00+00:00,2026-04-24T10:05:00+00:00,1.38,5.8,TRUE,greenshift/sample-workload:latest,500m,1Gi,8.9
GS-JOB-000421,ANALYTICS,finance,MEDIUM,IN-TG,2026-04-23T22:45:00+00:00,2026-04-23T22:45:00+00:00,2026-04-23T23:13:48+00:00,0.48,3.4,FALSE,greenshift/sample-workload:latest,500m,1Gi,2.18
GS-JOB-000422,DATA_PROCESSING,operations,MEDIUM,IN-GJ,2026-04-24T01:00:00+00:00,2026-04-24T01:00:00+00:00,2026-04-24T06:04:00+00:00,0.5,3.2,TRUE,greenshift/sample-workload:latest,500m,1Gi,1.88
GS-JOB-000423,ML_TRAINING,finance,HIGH,IN-WB,2026-04-24T08:15:00+00:00,2026-04-24T08:15:00+00:00,2026-04-24T11:40:00+00:00,2.92,20.1,TRUE,greenshift/sample-workload:latest,2000m,4Gi,63.6
GS-JOB-000424,ETL,data-engineering,MEDIUM,IN-PB,2026-04-24T08:15:00+00:00,2026-04-24T08:15:00+00:00,2026-04-25T04:52:00+00:00,0.67,3.4,TRUE,greenshift/sample-workload:latest,500m,1Gi,1.97
GS-JOB-000425,DATA_PROCESSING,operations,MEDIUM,US-CA,2026-04-24T09:00:00+00:00,2026-04-24T09:00:00+00:00,2026-04-24T10:24:00+00:00,1.4,2.3,FALSE,greenshift/sample-workload:latest,250m,512Mi,4.6
GS-JOB-000426,REPORT_GENERATION,finance,CRITICAL,US-NY,2026-04-24T09:45:00+00:00,2026-04-24T09:45:00+00:00,2026-04-24T12:30:00+00:00,2.75,5.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,19.91
GS-JOB-000427,ML_TRAINING,ml-platform,MEDIUM,US-TX,2026-04-24T10:45:00+00:00,2026-04-24T10:45:00+00:00,2026-04-24T13:45:00+00:00,3.0,16.6,FALSE,greenshift/sample-workload:latest,2000m,4Gi,67.22
GS-JOB-000428,DATA_PROCESSING,analytics,MEDIUM,SE,2026-04-24T11:45:00+00:00,2026-04-24T11:45:00+00:00,2026-04-24T17:22:00+00:00,0.97,2.1,TRUE,greenshift/sample-workload:latest,250m,512Mi,2.62
GS-JOB-000429,DATA_PROCESSING,operations,MEDIUM,AU-SA-Large,2026-04-24T12:00:00+00:00,2026-04-24T12:00:00+00:00,2026-04-24T19:15:00+00:00,0.48,2.8,TRUE,greenshift/sample-workload:latest,250m,512Mi,1.21
GS-JOB-000430,BACKUP,operations,MEDIUM,AU-SA-Small,2026-04-24T12:15:00+00:00,2026-04-24T12:15:00+00:00,2026-04-25T01:50:00+00:00,1.53,4.0,TRUE,greenshift/sample-workload:latest,500m,1Gi,6.87
GS-JOB-000431,BACKUP,operations,CRITICAL,IN-TG,2026-04-24T13:00:00+00:00,2026-04-24T13:00:00+00:00,2026-04-24T15:34:48+00:00,2.58,7.7,FALSE,greenshift/sample-workload:latest,1000m,2Gi,28.13
GS-JOB-000432,ETL,operations,MEDIUM,IN-GJ,2026-04-24T15:15:00+00:00,2026-04-24T15:15:00+00:00,2026-04-24T20:16:00+00:00,3.33,8.4,TRUE,greenshift/sample-workload:latest,1000m,2Gi,31.28
GS-JOB-000433,ETL,data-engineering,MEDIUM,IN-WB,2026-04-24T16:00:00+00:00,2026-04-24T16:00:00+00:00,2026-04-24T22:32:00+00:00,2.8,6.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,24.56
GS-JOB-000434,BACKUP,data-engineering,HIGH,IN-PB,2026-04-24T18:15:00+00:00,2026-04-24T18:15:00+00:00,2026-04-24T19:52:48+00:00,1.63,5.3,FALSE,greenshift/sample-workload:latest,500m,1Gi,10.56
GS-JOB-000435,DATA_PROCESSING,operations,MEDIUM,US-CA,2026-04-24T18:15:00+00:00,2026-04-24T18:15:00+00:00,2026-04-25T01:05:00+00:00,1.45,3.2,TRUE,greenshift/sample-workload:latest,500m,1Gi,5.86
GS-JOB-000436,ETL,analytics,MEDIUM,US-NY,2026-04-24T19:00:00+00:00,2026-04-24T19:00:00+00:00,2026-04-25T00:00:00+00:00,3.67,4.9,TRUE,greenshift/sample-workload:latest,500m,1Gi,19.13
GS-JOB-000437,ETL,finance,MEDIUM,US-TX,2026-04-24T19:15:00+00:00,2026-04-24T19:15:00+00:00,2026-04-24T23:57:00+00:00,1.3,6.7,TRUE,greenshift/sample-workload:latest,1000m,2Gi,11.55
GS-JOB-000438,BACKUP,data-engineering,LOW,SE,2026-04-25T07:30:00+00:00,2026-04-25T07:30:00+00:00,2026-04-25T12:06:00+00:00,2.63,6.8,TRUE,greenshift/sample-workload:latest,1000m,2Gi,19.78
GS-JOB-000439,DATA_PROCESSING,operations,MEDIUM,AU-SA-Large,2026-04-25T10:45:00+00:00,2026-04-25T10:45:00+00:00,2026-04-26T08:33:00+00:00,0.33,2.5,TRUE,greenshift/sample-workload:latest,250m,512Mi,0.89
GS-JOB-000440,REPORT_GENERATION,finance,MEDIUM,AU-SA-Small,2026-04-25T12:00:00+00:00,2026-04-25T12:00:00+00:00,2026-04-25T12:46:12+00:00,0.77,5.6,FALSE,greenshift/sample-workload:latest,500m,1Gi,6.37
GS-JOB-000441,DATA_PROCESSING,operations,HIGH,IN-TG,2026-04-25T12:15:00+00:00,2026-04-25T12:15:00+00:00,2026-04-25T12:49:12+00:00,0.57,2.8,FALSE,greenshift/sample-workload:latest,250m,512Mi,2.09
GS-JOB-000442,ETL,data-engineering,LOW,IN-GJ,2026-04-25T12:15:00+00:00,2026-04-25T12:15:00+00:00,2026-04-25T21:26:00+00:00,1.25,6.6,TRUE,greenshift/sample-workload:latest,1000m,2Gi,10.12
GS-JOB-000443,BACKUP,operations,HIGH,IN-WB,2026-04-25T13:30:00+00:00,2026-04-25T13:30:00+00:00,2026-04-25T15:51:00+00:00,1.65,7.2,TRUE,greenshift/sample-workload:latest,1000m,2Gi,10.25
GS-JOB-000444,REPORT_GENERATION,finance,MEDIUM,IN-PB,2026-04-25T14:15:00+00:00,2026-04-25T14:15:00+00:00,2026-04-25T16:13:12+00:00,1.97,4.1,FALSE,greenshift/sample-workload:latest,500m,1Gi,12.8
GS-JOB-000445,ANALYTICS,ml-platform,MEDIUM,US-CA,2026-04-25T16:15:00+00:00,2026-04-25T16:15:00+00:00,2026-04-25T16:42:00+00:00,0.45,4.3,FALSE,greenshift/sample-workload:latest,500m,1Gi,2.87
